root,type,domain,rank_I,rank_II,rank_III,rank_IV,rank_V,rank_VI,rank_VII,rank_VIII,rank_IX,rank_X,rank_XI
root,Main genome,Eukaryota,SAR,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae N,Strombidium N,Strombidium N_unclassified,Strombidium N_unclassified,Strombidium N_unclassified,Strombidium N_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Parmales_unclassified,Parmales_unclassified,Parmales_unclassified,Parmales_unclassified,Parmales_unclassified,Parmales_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Pseudofungi,Pseudofungi_unclassified,Pseudofungi_unclassified,Pseudofungi_unclassified,Pseudofungi_unclassified,Pseudofungi_unclassified,Pseudofungi_unclassified,Pseudofungi_unclassified,Pseudofungi_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Nematoda,Chromadorea,Monhysterida,Monhysterida_unclassified,Monhysterida_unclassified,Monhysterida_unclassified,Monhysterida_unclassified,Monhysterida_unclassified,Monhysterida_unclassified
root,Main genome,Eukaryota,Amorphea,Amoebozoa,Lobosa,Tubulinea,Tubulinea X,Tubulinea XX,Tubulinea XXX,Tubulinea XXX_unclassified,Tubulinea XXX_unclassified,Tubulinea XXX_unclassified,Tubulinea XXX_unclassified
root,Main genome,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
root,Main genome,Eukaryota,SAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,Peregrinia sp.,Peregrinia sp._unclassified,Peregrinia sp._unclassified,Peregrinia sp._unclassified
root,Main genome,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Amphora,Amphora abludens family incertae sedis,Amphora abludens genus incertae sedis,Amphora abludens genus incertae sedis_unclassified,Amphora abludens genus incertae sedis_unclassified,Amphora abludens genus incertae sedis_unclassified,Amphora abludens genus incertae sedis_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Radial-centric-basal-Coscinodiscophyceae,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia 2,Sessilida,Sessilida_unclassified,Sessilida_unclassified,Sessilida_unclassified,Sessilida_unclassified,Sessilida_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Nematoda,Chromadorea,Monhysterida,Monhysterida_unclassified,Monhysterida_unclassified,Monhysterida_unclassified,Monhysterida_unclassified,Monhysterida_unclassified,Monhysterida_unclassified
root,Main genome,Eukaryota,Excavata,Discoba,Diplonemea,Diplonemea_unclassified,Diplonemea_unclassified,Diplonemea_unclassified,Diplonemea_unclassified,Diplonemea_unclassified,Diplonemea_unclassified,Diplonemea_unclassified,Diplonemea_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Nematoda,Chromadorea,Desmodorida,Desmodorida_unclassified,Desmodorida_unclassified,Desmodorida_unclassified,Desmodorida_unclassified,Desmodorida_unclassified,Desmodorida_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,Licmophora,Licmophora gracilis genus incertae sedis,Licmophora gracilis,Licmophora gracilis_unclassified,Licmophora gracilis_unclassified,Licmophora gracilis_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Arthropoda,Maxillopoda,Harpacticoida,Harpacticoida_unclassified,Harpacticoida_unclassified,Harpacticoida_unclassified,Harpacticoida_unclassified,Harpacticoida_unclassified,Harpacticoida_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Annelida,Polychaeta,Spionida,Spionidae,Marenzelleria,Marenzelleria viridis,Marenzelleria viridis_unclassified,Marenzelleria viridis_unclassified,Marenzelleria viridis_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Ciliophora,Spirotrichea,Euplotia,Aspidiscidae,Aspidisca,Aspidisca_unclassified,Aspidisca_unclassified,Aspidisca_unclassified,Aspidisca_unclassified
root,Main genome,Eukaryota,Amorphea,Fungi,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiales_unclassified,Rhizophydiales_unclassified,Rhizophydiales_unclassified,Rhizophydiales_unclassified,Rhizophydiales_unclassified,Rhizophydiales_unclassified
root,Main genome,Eukaryota,SAR,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphida_unclassified,Euglyphida_unclassified,Euglyphida_unclassified,Euglyphida_unclassified,Euglyphida_unclassified,Euglyphida_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Ciliophora,Litostomatea,Trichostomatia,Entodiniomorphida 3,Entodiniomorphida 3_unclassified,Entodiniomorphida 3_unclassified,Entodiniomorphida 3_unclassified,Entodiniomorphida 3_unclassified,Entodiniomorphida 3_unclassified
root,Main genome,Eukaryota,Amorphea,Amoebozoa,Lobosa,Tubulinea,Leptomyxida,Flabellulidae,Flabellulidae_unclassified,Flabellulidae_unclassified,Flabellulidae_unclassified,Flabellulidae_unclassified,Flabellulidae_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Arthropoda,Maxillopoda,Calanoida,Calanoida_unclassified,Calanoida_unclassified,Calanoida_unclassified,Calanoida_unclassified,Calanoida_unclassified,Calanoida_unclassified
root,Main genome,Eukaryota,Hacrobia,Haptophyta kingdom incertae sedis,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesiaceae_unclassified,Prymnesiaceae_unclassified,Prymnesiaceae_unclassified,Prymnesiaceae_unclassified,Prymnesiaceae_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Perkinsea,Perkinsida class incertae sedis,Perkinsida,Perkinsida X,Perkinsida X_unclassified,Perkinsida X_unclassified,Perkinsida X_unclassified,Perkinsida X_unclassified,Perkinsida X_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_unclassified,Dinophyceae_unclassified,Dinophyceae_unclassified,Dinophyceae_unclassified,Dinophyceae_unclassified,Dinophyceae_unclassified,Dinophyceae_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Dinoflagellata,Syndiniales class incertae sedis,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4 X,Dino-Group-I-Clade-4 X sp.,Dino-Group-I-Clade-4 X sp._unclassified,Dino-Group-I-Clade-4 X sp._unclassified,Dino-Group-I-Clade-4 X sp._unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Dictyochophyceae,Pedinellales,Pedinellales_unclassified,Pedinellales_unclassified,Pedinellales_unclassified,Pedinellales_unclassified,Pedinellales_unclassified,Pedinellales_unclassified
root,Main genome,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta,Liliopsida,Zosteraceae order incertae sedis,Zosteraceae,Zosteraceae_unclassified,Zosteraceae_unclassified,Zosteraceae_unclassified,Zosteraceae_unclassified,Zosteraceae_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Ciliophora,Spirotrichea,Spirotrichea_unclassified,Spirotrichea_unclassified,Spirotrichea_unclassified,Spirotrichea_unclassified,Spirotrichea_unclassified,Spirotrichea_unclassified,Spirotrichea_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_unclassified,Skeletonema_unclassified,Skeletonema_unclassified,Skeletonema_unclassified,Skeletonema_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae X,Dinophyceae XX,Dinophyceae XXX,Dinophyceae XXX_unclassified,Dinophyceae XXX_unclassified,Dinophyceae XXX_unclassified,Dinophyceae XXX_unclassified
root,Main genome,Eukaryota,SAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,CCW10-lineage,CCW10-lineage X,CCW10-lineage X_unclassified,CCW10-lineage X_unclassified,CCW10-lineage X_unclassified,CCW10-lineage X_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,Polar-centric-Mediophyceae_unclassified,Polar-centric-Mediophyceae_unclassified,Polar-centric-Mediophyceae_unclassified,Polar-centric-Mediophyceae_unclassified,Polar-centric-Mediophyceae_unclassified,Polar-centric-Mediophyceae_unclassified
root,Main genome,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_unclassified,Chlamydomonadales_unclassified,Chlamydomonadales_unclassified,Chlamydomonadales_unclassified,Chlamydomonadales_unclassified,Chlamydomonadales_unclassified
root,Main genome,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,Rhabdonema,Rhabdonema_unclassified,Rhabdonema_unclassified,Rhabdonema_unclassified,Rhabdonema_unclassified,Rhabdonema_unclassified
root,Main genome,Eukaryota,Hacrobia,Haptophyta kingdom incertae sedis,Haptophyta,Prymnesiophyceae,Prymnesiophyceae_unclassified,Prymnesiophyceae_unclassified,Prymnesiophyceae_unclassified,Prymnesiophyceae_unclassified,Prymnesiophyceae_unclassified,Prymnesiophyceae_unclassified,Prymnesiophyceae_unclassified
root,Main genome,Eukaryota,SAR,SAR_unclassified,SAR_unclassified,SAR_unclassified,SAR_unclassified,SAR_unclassified,SAR_unclassified,SAR_unclassified,SAR_unclassified,SAR_unclassified,SAR_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Dinoflagellata,Dinoflagellata_unclassified,Dinoflagellata_unclassified,Dinoflagellata_unclassified,Dinoflagellata_unclassified,Dinoflagellata_unclassified,Dinoflagellata_unclassified,Dinoflagellata_unclassified,Dinoflagellata_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae X,Chrysophyceae Clade-H,Chrysophyceae Clade-H X,Chrysophyceae Clade-H X sp.,Chrysophyceae Clade-H X sp._unclassified,Chrysophyceae Clade-H X sp._unclassified,Chrysophyceae Clade-H X sp._unclassified
root,Main genome,Eukaryota,Amorphea,Fungi,Chytridiomycota,Chytridiomycetes,Lobulomycetales,Lobulomycetaceae,Lobulomycetaceae_unclassified,Lobulomycetaceae_unclassified,Lobulomycetaceae_unclassified,Lobulomycetaceae_unclassified,Lobulomycetaceae_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Nematoda,Enoplea,Enoplida,Enoplida_unclassified,Enoplida_unclassified,Enoplida_unclassified,Enoplida_unclassified,Enoplida_unclassified,Enoplida_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Nematoda,Chromadorea,Chromadorida,Chromadoridae,Chromadoridae_unclassified,Chromadoridae_unclassified,Chromadoridae_unclassified,Chromadoridae_unclassified,Chromadoridae_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Dictyochophyceae,Rhizochromulinales,Rhizochromulina family incertae sedis,Rhizochromulina,Rhizochromulina_unclassified,Rhizochromulina_unclassified,Rhizochromulina_unclassified,Rhizochromulina_unclassified
root,Main genome,Eukaryota,SAR,Rhizaria,Cercozoa,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified,Cercozoa_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified
root,Main genome,Eukaryota,SAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified,Filosa-Thecofilosea_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Peridiniales_unclassified,Peridiniales_unclassified,Peridiniales_unclassified,Peridiniales_unclassified,Peridiniales_unclassified,Peridiniales_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,MOCH-3,MOCH-3 X,MOCH-3 XX,MOCH-3 XXX,MOCH-3 XXX sp.,MOCH-3 XXX sp._unclassified,MOCH-3 XXX sp._unclassified,MOCH-3 XXX sp._unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,Araphid-pennate_unclassified,Araphid-pennate_unclassified,Araphid-pennate_unclassified,Araphid-pennate_unclassified,Araphid-pennate_unclassified,Araphid-pennate_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Nematoda,Chromadorea,Monhysterida,Xyalidae,Metadesmolaimus,Metadesmolaimus_unclassified,Metadesmolaimus_unclassified,Metadesmolaimus_unclassified,Metadesmolaimus_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Platyhelminthes,Rhabditophora,Rhabdocoela,Trigonostomidae,Trigonostomum,Trigonostomum venenosum,Trigonostomum venenosum_unclassified,Trigonostomum venenosum_unclassified,Trigonostomum venenosum_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Dinoflagellata,Syndiniales class incertae sedis,Syndiniales,Dino-Group-II,Dino-Group-II_unclassified,Dino-Group-II_unclassified,Dino-Group-II_unclassified,Dino-Group-II_unclassified,Dino-Group-II_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Dinoflagellata,Syndiniales class incertae sedis,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1 X,Dino-Group-II-Clade-1 X_unclassified,Dino-Group-II-Clade-1 X_unclassified,Dino-Group-II-Clade-1 X_unclassified
root,Main genome,Eukaryota,Hacrobia,Haptophyta kingdom incertae sedis,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae Clade B5,Prymnesiophyceae Clade B5 X,Prymnesiophyceae Clade B5 X sp.,Prymnesiophyceae Clade B5 X sp._unclassified,Prymnesiophyceae Clade B5 X sp._unclassified,Prymnesiophyceae Clade B5 X sp._unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,Grammatophora,Grammatophora_unclassified,Grammatophora_unclassified,Grammatophora_unclassified,Grammatophora_unclassified,Grammatophora_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified,Labyrinthulomycetes_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Amphora,Amphora coffeaeformis family incertae sedis,Amphora coffeaeformis genus incertae sedis,Amphora coffeaeformis,Amphora coffeaeformis_unclassified,Amphora coffeaeformis_unclassified,Amphora coffeaeformis_unclassified
root,Main genome,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
root,Main genome,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta,Liliopsida,Zosteraceae order incertae sedis,Zosteraceae,Zosteraceae_unclassified,Zosteraceae_unclassified,Zosteraceae_unclassified,Zosteraceae_unclassified,Zosteraceae_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Apicomplexa,Gregarinomorphea,Gregarines GRE1,Gregarines GRE1_unclassified,Gregarines GRE1_unclassified,Gregarines GRE1_unclassified,Gregarines GRE1_unclassified,Gregarines GRE1_unclassified,Gregarines GRE1_unclassified
root,Main genome,Eukaryota,Hacrobia,Telonemia,Telonemia X,Telonemia XX,Telonemia-Group-1,Telonemia-Group-1_unclassified,Telonemia-Group-1_unclassified,Telonemia-Group-1_unclassified,Telonemia-Group-1_unclassified,Telonemia-Group-1_unclassified,Telonemia-Group-1_unclassified
root,Main genome,Eukaryota,SAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryomonadida X,Cryomonadida XX,Cryomonadida XX_unclassified,Cryomonadida XX_unclassified,Cryomonadida XX_unclassified,Cryomonadida XX_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Nematoda,Chromadorea,Monhysterida,Linhomoeidae,Linhomoeidae_unclassified,Linhomoeidae_unclassified,Linhomoeidae_unclassified,Linhomoeidae_unclassified,Linhomoeidae_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified
root,Main genome,Eukaryota,Archaeplastida,Rhodophyta,Rhodophyta (phylum),Florideophyceae,Ceramiales,Callithamniaceae,Callithamnion,Callithamnion collabens,Callithamnion collabens_unclassified,Callithamnion collabens_unclassified,Callithamnion collabens_unclassified
root,Main genome,Eukaryota,Archaeplastida,Rhodophyta,Rhodophyta (phylum),Florideophyceae,Acrochaetiales,Acrochaetiales X,Acrochaetiales X_unclassified,Acrochaetiales X_unclassified,Acrochaetiales X_unclassified,Acrochaetiales X_unclassified,Acrochaetiales X_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Ciliophora,Litostomatea,Haptoria 6,Lacrymariidae,Lacrymariidae_unclassified,Lacrymariidae_unclassified,Lacrymariidae_unclassified,Lacrymariidae_unclassified,Lacrymariidae_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Radial-centric-basal-Coscinodiscophyceae,Leptocylindrus,Leptocylindrus minimus genus incertae sedis,Leptocylindrus minimus,Leptocylindrus minimus_unclassified,Leptocylindrus minimus_unclassified,Leptocylindrus minimus_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Raphidophyceae,Raphidophyceae X,Raphidophyceae XX,Raphidophyceae XXX,Raphidophyceae XXX_unclassified,Raphidophyceae XXX_unclassified,Raphidophyceae XXX_unclassified,Raphidophyceae XXX_unclassified
root,Main genome,Eukaryota,SAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Filosa-Thecofilosea X,Mataza-lineage,Mataza-lineage_unclassified,Mataza-lineage_unclassified,Mataza-lineage_unclassified,Mataza-lineage_unclassified,Mataza-lineage_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Campanulariidae_unclassified,Campanulariidae_unclassified,Campanulariidae_unclassified,Campanulariidae_unclassified,Campanulariidae_unclassified
root,Main genome,Eukaryota,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified,Eukaryota_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Mollusca,Gastropoda,Caenogastropoda,Caenogastropoda_unclassified,Caenogastropoda_unclassified,Caenogastropoda_unclassified,Caenogastropoda_unclassified,Caenogastropoda_unclassified,Caenogastropoda_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Apicomplexa,Colpodellidea,Colpodellida,Colpodellaceae,Colpodellaceae_unclassified,Colpodellaceae_unclassified,Colpodellaceae_unclassified,Colpodellaceae_unclassified,Colpodellaceae_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Radial-centric-basal-Coscinodiscophyceae,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified,Radial-centric-basal-Coscinodiscophyceae_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Alveolata_unclassified,Alveolata_unclassified,Alveolata_unclassified,Alveolata_unclassified,Alveolata_unclassified,Alveolata_unclassified,Alveolata_unclassified,Alveolata_unclassified,Alveolata_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Arthropoda,Maxillopoda,Harpacticoida,Harpacticoida_unclassified,Harpacticoida_unclassified,Harpacticoida_unclassified,Harpacticoida_unclassified,Harpacticoida_unclassified,Harpacticoida_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_unclassified,Chaetoceros_unclassified,Chaetoceros_unclassified,Chaetoceros_unclassified,Chaetoceros_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Dinoflagellata,Syndiniales class incertae sedis,Syndiniales,Dino-Group-II,Dino-Group-II_unclassified,Dino-Group-II_unclassified,Dino-Group-II_unclassified,Dino-Group-II_unclassified,Dino-Group-II_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae X,Chrysophyceae X_unclassified,Chrysophyceae X_unclassified,Chrysophyceae X_unclassified,Chrysophyceae X_unclassified,Chrysophyceae X_unclassified,Chrysophyceae X_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Nematoda,Chromadorea,Monhysterida,Monhysteridae,Diplolaimella,Diplolaimella_unclassified,Diplolaimella_unclassified,Diplolaimella_unclassified,Diplolaimella_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Arthropoda,Maxillopoda,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Pseudofungi,Oomycota,Oomycota_unclassified,Oomycota_unclassified,Oomycota_unclassified,Oomycota_unclassified,Oomycota_unclassified,Oomycota_unclassified,Oomycota_unclassified
root,Main genome,Eukaryota,Archaeplastida,Chloroplastida,Embryophyta,Liliopsida,Zosteraceae order incertae sedis,Zosteraceae,Zosteraceae_unclassified,Zosteraceae_unclassified,Zosteraceae_unclassified,Zosteraceae_unclassified,Zosteraceae_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Ciliophora,Spirotrichea,Euplotia,Euplotidae,Euplotes,Euplotes minuta,Euplotes minuta_unclassified,Euplotes minuta_unclassified,Euplotes minuta_unclassified
root,Main genome,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pyramimonas,Pyramimonas_unclassified,Pyramimonas_unclassified,Pyramimonas_unclassified,Pyramimonas_unclassified
root,Main genome,Eukaryota,Hacrobia,Katablepharidophyta kingdom incertae sedis,Katablepharidophyta,Katablepharidaceae class incertae sedis,Katablepharidaceae order incertae sedis,Katablepharidaceae,Katablepharidales,Katablepharidales XX,Katablepharidales XX sp.,Katablepharidales XX sp._unclassified,Katablepharidales XX sp._unclassified
root,Main genome,Eukaryota,Archaeplastida,Rhodophyta,Rhodophyta (phylum),Compsopogonophyceae,Erythropeltidales,Erythropeltidales X,Erythropeltidales X_unclassified,Erythropeltidales X_unclassified,Erythropeltidales X_unclassified,Erythropeltidales X_unclassified,Erythropeltidales X_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified,Bacillariophyta_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Arthropoda,Maxillopoda,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified,Maxillopoda_unclassified
root,Main genome,Eukaryota,SAR,Alveolata,Ciliophora,Litostomatea,Litostomatea X,Litostomatea XX,Arcuospathidium 1,Arcuospathidium 1_unclassified,Arcuospathidium 1_unclassified,Arcuospathidium 1_unclassified,Arcuospathidium 1_unclassified
root,Main genome,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyta,Ulvophyceae,Cladophorales,Cladophorales X,Cladophora,Cladophora_unclassified,Cladophora_unclassified,Cladophora_unclassified,Cladophora_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Nematoda,Chromadorea,Araeolaimida,Axonolaimidae,Odontophora,Odontophora_unclassified,Odontophora_unclassified,Odontophora_unclassified,Odontophora_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Stramenopiles_unclassified,Stramenopiles_unclassified,Stramenopiles_unclassified,Stramenopiles_unclassified,Stramenopiles_unclassified,Stramenopiles_unclassified,Stramenopiles_unclassified,Stramenopiles_unclassified,Stramenopiles_unclassified
root,Main genome,Eukaryota,Amorphea,Metazoa,Platyhelminthes,Rhabditophora,Rhabdocoela,Trigonostomidae,Trigonostomum,Trigonostomum penicillatum,Trigonostomum penicillatum_unclassified,Trigonostomum penicillatum_unclassified,Trigonostomum penicillatum_unclassified
root,Main genome,Eukaryota,SAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryomonadida_unclassified,Cryomonadida_unclassified,Cryomonadida_unclassified,Cryomonadida_unclassified,Cryomonadida_unclassified,Cryomonadida_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Ochrophyta,Bacillariophyta,Radial-centric-basal-Coscinodiscophyceae,Melosira,Melosira_unclassified,Melosira_unclassified,Melosira_unclassified,Melosira_unclassified,Melosira_unclassified
root,Main genome,Eukaryota,SAR,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulales,Labyrinthulaceae,Labyrinthulaceae_unclassified,Labyrinthulaceae_unclassified,Labyrinthulaceae_unclassified,Labyrinthulaceae_unclassified,Labyrinthulaceae_unclassified
