Sample_ID,Sample_type,Site,Sample_date,Extraction_date,Julian_day,Month,Season,Depth,Latitude,Longitude,Shoot_Length,Leaf_Width,No_Leaves,Dataset,Dataset_short,Dislodgment_method,Area,Country,Sample_name_16S,Sample_name_18S,E,N,NE,NW,S,SE,SW,W,Sheltered.Index,Sea.Surface.Temperature,Orbital_Velocity_Mean,Orbital_Velocity_Max,Salinity,Bathymetry,LibrarySize_18S,Richness_18S,Shannon_18S,DNA_Concentration
S4,whole plant,shaprode1,2015-09-01,07.01.2016,244,September,Autumn,3.4,54.51641,13.13775,105,5,4,Hiddensee_Study,HS,swabbing,Western Pomerania Lagoon National Park,Germany,515YF-B806R-S4,1183F-1443R-S4,0.6703081707,0.1099246269,0.1534993398,0.1411393926,0.0291234546,0.3615159456,0.02062700829,0.08298706429,8,17.50491538,0.02144445629,0.2027967987,9.161977768,-3.62,59473,145,3.046757333,0.652
S5,whole plant,shaprode1,2015-09-01,02.11.2015,244,September,Autumn,3.4,54.51641,13.13775,105,5,4,Hiddensee_Study,HS,swabbing,Western Pomerania Lagoon National Park,Germany,515YF-B806R-S5,1183F-1443R-S5,0.6703081707,0.1099246269,0.1534993398,0.1411393926,0.0291234546,0.3615159456,0.02062700829,0.08298706429,8,17.50491538,0.02144445629,0.2027967987,9.161977768,-3.62,24163,153,3.262960183,1.32
S6,whole plant,shaprode2,2015-09-01,27.04.2016,244,September,Autumn,1.9,54.51144,13.14459,25,2.5,4,Hiddensee_Study,HS,swabbing,Western Pomerania Lagoon National Park,Germany,515YF-B806R-S6,1183F-1443R-S6,0.6647673972,0.100001361,0.2492294073,0.1608866004,0.06907340317,0.4076176493,0.01373669101,0.08473346416,8,17.50491538,0.02626282741,0.2487185871,9.161977768,-1.6,29034,194,4.299629372,0.488
S7,whole plant,shaprode2,2015-09-01,27.04.2016,244,September,Autumn,1.9,54.51144,13.14459,29,3,4,Hiddensee_Study,HS,swabbing,Western Pomerania Lagoon National Park,Germany,515YF-B806R-S7,1183F-1443R-S7,0.6647673972,0.100001361,0.2492294073,0.1608866004,0.06907340317,0.4076176493,0.01373669101,0.08473346416,8,17.50491538,0.02626282741,0.2487185871,9.161977768,-1.6,75208,171,3.679890863,0.684
S8,whole plant,shaprode2,2015-09-01,02.05.2016,244,September,Autumn,1.9,54.51144,13.14459,30,3,5,Hiddensee_Study,HS,swabbing,Western Pomerania Lagoon National Park,Germany,515YF-B806R-S8,1183F-1443R-S8,0.6647673972,0.100001361,0.2492294073,0.1608866004,0.06907340317,0.4076176493,0.01373669101,0.08473346416,8,17.50491538,0.02626282741,0.2487185871,9.161977768,-1.6,50858,199,4.085821232,1.06
S9,whole plant,shaprode2,2015-09-01,10.05.2016,244,September,Autumn,1.9,54.51144,13.14459,34,3,5,Hiddensee_Study,HS,swabbing,Western Pomerania Lagoon National Park,Germany,515YF-B806R-S9,1183F-1443R-S9,0.6647673972,0.100001361,0.2492294073,0.1608866004,0.06907340317,0.4076176493,0.01373669101,0.08473346416,8,17.50491538,0.02626282741,0.2487185871,9.161977768,-1.6,30169,160,3.729868489,1.71
H4-SGO-1,old_leaf,Libben,2020-07-14,30.11.2020,196,July,Summer,3.1,54.60076,13.15375,45,4,6,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-A06-H4-SGO-1,1183F-1443R-P10-A06-H4-SGO-1,0.269957288,1.59E-04,0.1516907434,0.002518105471,0.1058650661,0.5324620556,0.2223459853,0.09149148359,6,17.64567059,0.08236506475,0.6804461776,15.91043377,-3.42,17862,14,0.6929477317,4.25
B4-SGO-3,old_leaf,Lubmin,2020-09-18,15.12.2020,262,September,Autumn,2.15,54.6,13.60262,110,3,4,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-B05-B4-SGO-3,1183F-1443R-P10-B05-B4-SGO-3,8.69E-04,0,0,0,0.6448368539,0.3820473042,0.7952886331,0.1845391159,4,17.20557685,0.001561914437,0.03547615177,15.34878635,-23.27,7740,43,1.76623121,6732
H4-SGY-1,young_leaf,Libben,2020-07-14,30.11.2020,196,July,Summer,3.1,54.60076,13.15375,46,NA,NA,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-C06-H4-SGY-1,1183F-1443R-P10-C06-H4-SGY-1,0.269957288,1.59E-04,0.1516907434,0.002518105471,0.1058650661,0.5324620556,0.2223459853,0.09149148359,6,17.64567059,0.08236506475,0.6804461776,15.91043377,-3.42,26863,15,0.7098547792,2.82
B4-SGY-3,young_leaf,Lubmin,2020-09-18,15.12.2020,262,September,Autumn,2.15,54.6,13.60262,136,4,NA,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-D05-B4-SGY-3,1183F-1443R-P10-D05-B4-SGY-3,8.69E-04,0,0,0,0.6448368539,0.3820473042,0.7952886331,0.1845391159,4,17.20557685,0.001561914437,0.03547615177,15.34878635,-23.27,48732,17,0.5222344058,4.57
H1-SGO-1,old_leaf,Schaprode1,2020-07-14,11.12.2020,196,July,Summer,2.7,54.5145,13.13869,50,4,5,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-E05-H1-SGO-1,1183F-1443R-P10-E05-H1-SGO-1,0.6599400676,0.1098827803,0.1769239631,0.1458160983,0.04093230663,0.3705014637,0.02015691083,0.08103222646,8,18.11374349,0.08046634962,0.5722182815,10.75862217,-2.08,5865,24,1.310940307,3.47
KF-SGO-5,old_leaf,Falckenstein,2020-06-23,13.01.2021,175,June,Summer,2.9,54.39403,10.1915,92,NA,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-F06-KF-SGO-5,1183F-1443R-P10-F06-KF-SGO-5,0.930868634,0.179602049,0.01689716125,0.8610475315,0.90550209,0.975945308,0.8253540697,0.9992736079,8,15.93086854,0.003045098237,0.1419216493,16.82980537,-1.55,10169,47,2.433446242,6464
H1-SGY-1,young_leaf,Schaprode1,2020-07-14,07.10.2020,196,July,Summer,2.7,54.5145,13.13869,60,NA,NA,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-G05-H1-SGY-1,1183F-1443R-P10-G05-H1-SGY-1,0.6599400676,0.1098827803,0.1769239631,0.1458160983,0.04093230663,0.3705014637,0.02015691083,0.08103222646,8,18.11374349,0.08046634962,0.5722182815,10.75862217,-2.08,1353,8,0.6952361197,2.7
KH-SGO-1,old_leaf,Heidkate,2020-06-24,30.11.2020,176,June,Summer,1.75,54.43638,10.32349,37,4,7,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-A08-KH-SGO-1,1183F-1443R-P11-A08-KH-SGO-1,0.3283797145,0.002310694212,0.004850210791,0.004901868333,1,1,0.9656803393,0.2075794866,5,16.25399353,0.01514752857,0.2619116025,17.08588219,-1.73,10260,24,1.441691088,8.65
KF-YPL-4d,young_leaf,Falckenstein,2020-06-23,14.01.2021,175,June,Summer,2.9,54.39403,10.1915,50,3,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-B07-KF-YPL-4d,1183F-1443R-P11-B07-KF-YPL-4d,0.930868634,0.179602049,0.01689716125,0.8610475315,0.90550209,0.975945308,0.8253540697,0.9992736079,8,15.93086854,0.003045098237,0.1419216493,16.82980537,-1.55,34473,60,2.261538395,3.39
PO-SGO-2,old_leaf,Poel,2020-06-24,28.01.2021,176,June,Summer,1,54.01201,11.41474,28,4,10,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-B09-PO-SGO-2,1183F-1443R-P11-B09-PO-SGO-2,0.6682993354,0.001315385263,0.05924178557,0.00112990625,0.6947866448,0.7681326561,0.5812562561,0.01029864176,6,16.50280603,0.0599828007,0.4817838935,13.69658279,-0.27,17210,75,2.668038401,7232
KF-YPL-3d,young_leaf,Falckenstein,2020-06-23,14.01.2021,175,June,Summer,2.9,54.39403,10.1915,NA,NA,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-D07-KF-YPL-3d,1183F-1443R-P11-D07-KF-YPL-3d,0.930868634,0.179602049,0.01689716125,0.8610475315,0.90550209,0.975945308,0.8253540697,0.9992736079,8,15.93086854,0.003045098237,0.1419216493,16.82980537,-1.55,48653,75,2.519008887,1.91
PO-SGY-2,young_leaf,Poel,2020-06-24,08.09.2020,176,June,Summer,1,54.01201,11.41474,22,5,14,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-D09-PO-SGY-2,1183F-1443R-P11-D09-PO-SGY-2,0.6682993354,0.001315385263,0.05924178557,0.00112990625,0.6947866448,0.7681326561,0.5812562561,0.01029864176,6,16.50280603,0.0599828007,0.4817838935,13.69658279,-0.27,1610,20,1.727488686,0.117
KB-SGO-1,old_leaf,Badeanstalt,2020-06-23,15.12.2020,175,June,Summer,2.4,54.34957,10.14897,37,5,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-E07-KB-SGO-1,1183F-1443R-P11-E07-KB-SGO-1,0.9190311704,0.8869186885,0.3594289057,0.9988093611,0.9898999704,0.9707121362,1,1,8,NA,2.06E-05,6.34E-04,15.41676521,-2.97,23516,30,1.859981287,5.6
NM-SGO-3,old_leaf,HamburgerHallig,2020-09-05,12.01.2021,249,September,Autumn,0.2,54.59842,8.81173,NA,NA,NA,Salinity_Gradient,SG,whole_leaf,NorthSea,Germany,515F-806R-EMP2016-P03-E08-NM-SGO-3,1183F-1443R-P11-E08-NM-SGO-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69912,14,0.379408582,6.16
RO-SGO-1,old_leaf,Warnemunde,2020-06-18,15.12.2020,170,June,Summer,2,54.17952,12.10381,57,5,5,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-E09-RO-SGO-1,1183F-1443R-P11-E09-RO-SGO-1,0.9683055729,0,0.2949406886,0.005939448041,0.9114081862,0.9695798112,0.9835110745,0.4741017395,6,13.78784081,0.03225675469,0.240994879,15.233922,-3.74,9235,30,1.561127122,1.9
KB-SGY-1,young_leaf,Badeanstalt,2020-06-23,14.12.2020,175,June,Summer,2.4,54.34957,10.14897,56,3,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-G07-KB-SGY-1,1183F-1443R-P11-G07-KB-SGY-1,0.9190311704,0.8869186885,0.3594289057,0.9988093611,0.9898999704,0.9707121362,1,1,8,NA,2.06E-05,6.34E-04,15.41676521,-2.97,28783,27,1.717594219,2.23
NM-SGY-3,young_leaf,HamburgerHallig,2020-09-05,07.12.2020,249,September,Autumn,0.2,54.59842,8.81173,NA,NA,NA,Salinity_Gradient,SG,whole_leaf,NorthSea,Germany,515F-806R-EMP2016-P03-G08-NM-SGY-3,1183F-1443R-P11-G08-NM-SGY-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32560,6,0.1712164402,8.36
RO-SGY-1,young_leaf,Warnemunde,2020-06-18,15.12.2020,170,June,Summer,2,54.17952,12.10381,57,3,NA,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-G09-RO-SGY-1,1183F-1443R-P11-G09-RO-SGY-1,0.9683055729,0,0.2949406886,0.005939448041,0.9114081862,0.9695798112,0.9835110745,0.4741017395,6,13.78784081,0.03225675469,0.240994879,15.233922,-3.74,2857,17,1.268898417,0.54
SR1-SGO-3,old_leaf,Having,2020-07-17,16.12.2020,199,July,Summer,2.4,54.34864,13.67622,102,3,5,Salinity_Gradient,SG,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-P03-A10-SR1-SGO-3,1183F-1443R-P12-A10-SR1-SGO-3,0.204096383,0.1365390832,0.1071846707,0.6247895057,0.08840759645,0.1851334911,0.02411031614,0.4984986445,8,18.04655599,0.02027305004,0.2446382471,8.38737011,-2.72,2067,24,2.049638614,5.24
V1-SGO-3,old_leaf,Vilm1,2020-07-13,16.12.2020,195,July,Summer,1.65,54.31494,13.51433,57,2,NA,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-G10-V1-SGO-3,1183F-1443R-P12-G10-V1-SGO-3,0.1072411627,0.9499739093,0.8452534982,0.9291821373,0,0,0.1547641,0.5900973459,6,19.37436846,0.01223278855,0.1917072702,7.14384079,-2.2,6273,24,1.796970836,1.65
GH2-SGO-4,old_leaf,Klosterloch,2019-07-22,20.02.2020,203,July,Summer,2.6,54.5787,13.12525,70,5,4,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH2-SGO-4,1183F-1443R-GH2-SGO-4,0.2163188954,0.03038162416,0.09634998025,0.03489344504,0.01033068707,0.4078981913,0.2035806767,0.0360828576,8,17.15702476,0.03005030616,0.7643322026,16.31298447,-2.65,1444,35,2.779433922,5.36
GH8-SGO-1,old_leaf,Rassower_Strom,2019-07-23,20.02.2020,204,July,Summer,3.4,54.56988,13.22657,85,4.5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGO-1,1183F-1443R-GH8-SGO-1,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,10208,49,1.914698874,6.9
GH8-SGO-2,old_leaf,Rassower_Strom,2019-07-23,06.02.2020,204,July,Summer,3.4,54.56988,13.22657,96,4.5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGO-2,1183F-1443R-GH8-SGO-2,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,26768,72,2.389283291,4.66
GH8-SGO-3,old_leaf,Rassower_Strom,2019-07-23,17.02.2020,204,July,Summer,3.4,54.56988,13.22657,82,5,4,Seagrass_Vibrio,SV,swabbing,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGO-3,1183F-1443R-GH8-SGO-3,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,27846,49,1.983856032,1.65
GH8-SGO-4,old_leaf,Rassower_Strom,2019-07-23,20.02.2020,204,July,Summer,3.4,54.56988,13.22657,57,4,3,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGO-4,1183F-1443R-GH8-SGO-4,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,7968,17,0.6482361104,2.16
GH8-SGY-1,young_leaf,Rassower_Strom,2019-07-23,20.02.2020,204,July,Summer,3.4,54.56988,13.22657,85,4.5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGY-1,1183F-1443R-GH8-SGY-1,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,2435,27,1.973856175,1.59
GH8-SGY-2,young_leaf,Rassower_Strom,2019-07-23,17.02.2020,204,July,Summer,3.4,54.56988,13.22657,96,4.5,5,Seagrass_Vibrio,SV,swabbing,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGY-2,1183F-1443R-GH8-SGY-2,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,13094,40,1.872470492,0.49
GH8-SGY-3,young_leaf,Rassower_Strom,2019-07-23,06.02.2020,204,July,Summer,3.4,54.56988,13.22657,82,5,4,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGY-3,1183F-1443R-GH8-SGY-3,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,20309,86,3.074449315,5.9
GH8-SGY-4,young_leaf,Rassower_Strom,2019-07-23,20.02.2020,204,July,Summer,3.4,54.56988,13.22657,57,4,3,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGY-4,1183F-1443R-GH8-SGY-4,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,3291,36,2.247583966,1.92
GH9-SGO-1,old_leaf,Leuchtturm,2019-07-23,18.02.2020,204,July,Summer,3,54.58645,13.16232,43,2,3.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGO-1,1183F-1443R-GH9-SGO-1,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,22834,22,1.525335082,1.5
GH9-SGO-2,old_leaf,Leuchtturm,2019-07-23,19.02.2020,204,July,Summer,3,54.58645,13.16232,51,3.5,5.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGO-2,1183F-1443R-GH9-SGO-2,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,104923,16,0.709049315,3.64
GH9-SGO-3,old_leaf,Leuchtturm,2019-07-23,19.02.2020,204,July,Summer,3,54.58645,13.16232,36,2,4.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGO-3,1183F-1443R-GH9-SGO-3,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,7295,21,1.601340999,0.784
GH9-SGO-4,old_leaf,Leuchtturm,2019-07-23,20.02.2020,204,July,Summer,3,54.58645,13.16232,57,3,4,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGO-4,1183F-1443R-GH9-SGO-4,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,23508,27,1.658619091,1.91
GH9-SGY-1,young_leaf,Leuchtturm,2019-07-23,18.02.2020,204,July,Summer,3,54.58645,13.16232,43,2,3.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGY-1,1183F-1443R-GH9-SGY-1,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,27347,24,1.702275985,1.58
GH9-SGY-2,young_leaf,Leuchtturm,2019-07-23,19.02.2020,204,July,Summer,3,54.58645,13.16232,51,3.5,5.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGY-2,1183F-1443R-GH9-SGY-2,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,12324,28,2.119806017,0.732
GH9-SGY-3,young_leaf,Leuchtturm,2019-07-23,19.02.2020,204,July,Summer,3,54.58645,13.16232,36,2,4.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGY-3,1183F-1443R-GH9-SGY-3,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,4614,66,2.700533218,4.54
GH9-SGY-4,young_leaf,Leuchtturm,2019-07-23,20.02.2020,204,July,Summer,3,54.58645,13.16232,57,3,4,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGY-4,1183F-1443R-GH9-SGY-4,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,8194,24,2.010483666,2.7
GLO-SGO-1,old_leaf,Loissin,2019-06-11,18.02.2020,162,June,Summer,2.65,54.1388,13.5325,29,4,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGO-1,1183F-1443R-GLO-SGO-1,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,3817,23,2.200238777,1.85
GLO-SGO-2,old_leaf,Loissin,2019-06-11,19.02.2020,162,June,Summer,2.65,54.1388,13.5325,22,3,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGO-2,1183F-1443R-GLO-SGO-2,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,22812,36,2.038705044,1.14
GLO-SGO-3,old_leaf,Loissin,2019-06-11,19.02.2020,162,June,Summer,2.65,54.1388,13.5325,15,2.5,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGO-3,1183F-1443R-GLO-SGO-3,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,45089,20,1.05553896,1.51
GLO-SGO-4,old_leaf,Loissin,2019-06-11,20.02.2020,162,June,Summer,2.65,54.1388,13.5325,22,3,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGO-4,1183F-1443R-GLO-SGO-4,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,40192,45,1.514461315,8.92
GLO-SGY-3,young_leaf,Loissin,2019-06-11,19.02.2020,162,June,Summer,2.65,54.1388,13.5325,15,2.5,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGY-3,1183F-1443R-GLO-SGY-3,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,1235,20,1.999039661,0.478
SBJ-SGO-1,old_leaf,Bjoernoe,2019-07-27,18.02.2020,208,July,Summer,3.4,59.22,18.5508,48,4,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGO-1,1183F-1443R-SBJ-SGO-1,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,4744,28,1.755206216,5.32
SBJ-SGO-2,old_leaf,Bjoernoe,2019-07-27,19.02.2020,208,July,Summer,3.4,59.22,18.5508,43,4,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGO-2,1183F-1443R-SBJ-SGO-2,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,2678,21,2.16013261,1.37
SBJ-SGO-3,old_leaf,Bjoernoe,2019-07-27,19.02.2020,208,July,Summer,3.4,59.22,18.5508,24,2.5,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGO-3,1183F-1443R-SBJ-SGO-3,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,4020,14,1.585982105,1.71
SBJ-SGO-4,old_leaf,Bjoernoe,2019-07-27,18.02.2020,208,July,Summer,3.4,59.22,18.5508,40,3,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGO-4,1183F-1443R-SBJ-SGO-4,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,6450,38,2.504385333,2.24
SBJ-SGY-2,young_leaf,Bjoernoe,2019-07-27,19.02.2020,208,July,Summer,3.4,59.22,18.5508,43,4,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGY-2,1183F-1443R-SBJ-SGY-2,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,8232,22,2.189353634,0.606
SBJ-SGY-3,young_leaf,Bjoernoe,2019-07-27,19.02.2020,208,July,Summer,3.4,59.22,18.5508,24,2.5,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGY-3,1183F-1443R-SBJ-SGY-3,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,8203,19,1.150298696,2.56
SBJ-SGY-4,young_leaf,Bjoernoe,2019-07-27,20.02.2020,208,July,Summer,3.4,59.22,18.5508,40,3,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGY-4,1183F-1443R-SBJ-SGY-4,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,12931,24,1.178970612,4.44
SHV-SGO-1,old_leaf,Herrvik,2019-09-03,17.02.2020,246,September,Autumn,2,57.4365,18.902,36,3,NA,Seagrass_Vibrio,SV,whole_leaf,Gotland,Sweden,515F-806R-EMP2016-SHV-SGO-1,1183F-1443R-SHV-SGO-1,0.007076043856,0.001575986157,0.001606391007,0.02246111104,0.1218985262,0.0713085879,0.3945969873,0.7121516713,5,18.38009765,0.02212737669,0.2755513646,7.057081699,-3.1,4325,15,0.7112644448,0.694
SHV-SGO-2,old_leaf,Herrvik,2019-09-03,17.02.2020,246,September,Autumn,2,57.4365,18.902,50,3,NA,Seagrass_Vibrio,SV,whole_leaf,Gotland,Sweden,515F-806R-EMP2016-SHV-SGO-2,1183F-1443R-SHV-SGO-2,0.007076043856,0.001575986157,0.001606391007,0.02246111104,0.1218985262,0.0713085879,0.3945969873,0.7121516713,5,18.38009765,0.02212737669,0.2755513646,7.057081699,-3.1,29633,17,0.423637099,0.288
