Sample_ID,Sample_type,Site,Sample_date,Extraction_date,Julian_day,Month,Season,Depth,Latitude,Longitude,Shoot_Length,Leaf_Width,No_Leaves,Dataset,Dataset_short,Dislodgment_method,Area,Country,Sample_name_16S,Sample_name_18S,E,N,NE,NW,S,SE,SW,W,Sheltered.Index,Sea.Surface.Temperature,Orbital_Velocity_Mean,Orbital_Velocity_Max,Salinity,Bathymetry,LibrarySize_16S,Richness_16S,Shannon_16S,DNA_Concentration
KF-YPL-4d,young_leaf,Falckenstein,2020-06-23,14.01.2021,175,June,Summer,2.9,54.39403,10.1915,50,3,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-B07-KF-YPL-4d,1183F-1443R-P11-B07-KF-YPL-4d,0.930868634,0.179602049,0.01689716125,0.8610475315,0.90550209,0.975945308,0.8253540697,0.9992736079,8,15.93086854,0.003045098237,0.1419216493,16.82980537,-1.55,20881,439,4.889869522,3.39
PO-SGO-2,old_leaf,Poel,2020-06-24,28.01.2021,176,June,Summer,1,54.01201,11.41474,28,4,10,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-B09-PO-SGO-2,1183F-1443R-P11-B09-PO-SGO-2,0.6682993354,0.001315385263,0.05924178557,0.00112990625,0.6947866448,0.7681326561,0.5812562561,0.01029864176,6,16.50280603,0.0599828007,0.4817838935,13.69658279,-0.27,26650,461,5.16132835,7232
H4-SGY-1,young_leaf,Libben,2020-07-14,30.11.2020,196,July,Summer,3.1,54.60076,13.15375,46,NA,NA,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-C06-H4-SGY-1,1183F-1443R-P10-C06-H4-SGY-1,0.269957288,1.59E-04,0.1516907434,0.002518105471,0.1058650661,0.5324620556,0.2223459853,0.09149148359,6,17.64567059,0.08236506475,0.6804461776,15.91043377,-3.42,103531,135,2.777513159,2.82
KH-SGY-1,young_leaf,Heidkate,2020-06-24,09.11.2020,176,June,Summer,1.75,54.43638,10.32349,40,4,5,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-C08-KH-SGY-1,1183F-1443R-P11-C08-KH-SGY-1,0.3283797145,0.002310694212,0.004850210791,0.004901868333,1,1,0.9656803393,0.2075794866,5,16.25399353,0.01514752857,0.2619116025,17.08588219,-1.73,18324,131,2.962777665,2.09
SR1-SGY-3,young_leaf,Having,2020-07-17,16.12.2020,199,July,Summer,2.4,54.34864,13.67622,87,4,4,Salinity_Gradient,SG,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-P03-C10-SR1-SGY-3,1183F-1443R-P12-C10-SR1-SGY-3,0.204096383,0.1365390832,0.1071846707,0.6247895057,0.08840759645,0.1851334911,0.02411031614,0.4984986445,8,18.04655599,0.02027305004,0.2446382471,8.38737011,-2.72,45192,303,3.896012203,1.13
B4-SGY-3,young_leaf,Lubmin,2020-09-18,15.12.2020,262,September,Autumn,2.15,54.6,13.60262,136,4,NA,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-D05-B4-SGY-3,1183F-1443R-P10-D05-B4-SGY-3,8.69E-04,0,0,0,0.6448368539,0.3820473042,0.7952886331,0.1845391159,4,17.20557685,0.001561914437,0.03547615177,15.34878635,-23.27,15070,109,2.562785902,4.57
KF-YPL-3d,young_leaf,Falckenstein,2020-06-23,14.01.2021,175,June,Summer,2.9,54.39403,10.1915,NA,NA,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-D07-KF-YPL-3d,1183F-1443R-P11-D07-KF-YPL-3d,0.930868634,0.179602049,0.01689716125,0.8610475315,0.90550209,0.975945308,0.8253540697,0.9992736079,8,15.93086854,0.003045098237,0.1419216493,16.82980537,-1.55,27526,488,4.913684074,1.91
PO-SGY-2,young_leaf,Poel,2020-06-24,08.09.2020,176,June,Summer,1,54.01201,11.41474,22,5,14,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-D09-PO-SGY-2,1183F-1443R-P11-D09-PO-SGY-2,0.6682993354,0.001315385263,0.05924178557,0.00112990625,0.6947866448,0.7681326561,0.5812562561,0.01029864176,6,16.50280603,0.0599828007,0.4817838935,13.69658279,-0.27,6736,138,3.527932694,0.117
H1-SGO-1,old_leaf,Schaprode1,2020-07-14,11.12.2020,196,July,Summer,2.7,54.5145,13.13869,50,4,5,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-E05-H1-SGO-1,1183F-1443R-P10-E05-H1-SGO-1,0.6599400676,0.1098827803,0.1769239631,0.1458160983,0.04093230663,0.3705014637,0.02015691083,0.08103222646,8,18.11374349,0.08046634962,0.5722182815,10.75862217,-2.08,28524,316,4.299238488,3.47
KB-SGO-1,old_leaf,Badeanstalt,2020-06-23,15.12.2020,175,June,Summer,2.4,54.34957,10.14897,37,5,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-E07-KB-SGO-1,1183F-1443R-P11-E07-KB-SGO-1,0.9190311704,0.8869186885,0.3594289057,0.9988093611,0.9898999704,0.9707121362,1,1,8,NA,2.06E-05,6.34E-04,15.41676521,-2.97,51382,320,4.075773381,5.6
NM-SGO-3,old_leaf,HamburgerHallig,2020-09-05,12.01.2021,249,September,Autumn,0.2,54.59842,8.81173,NA,NA,NA,Salinity_Gradient,SG,whole_leaf,NorthSea,Germany,515F-806R-EMP2016-P03-E08-NM-SGO-3,1183F-1443R-P11-E08-NM-SGO-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28408,255,4.617025195,6.16
RO-SGO-1,old_leaf,Warnemunde,2020-06-18,15.12.2020,170,June,Summer,2,54.17952,12.10381,57,5,5,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-E09-RO-SGO-1,1183F-1443R-P11-E09-RO-SGO-1,0.9683055729,0,0.2949406886,0.005939448041,0.9114081862,0.9695798112,0.9835110745,0.4741017395,6,13.78784081,0.03225675469,0.240994879,15.233922,-3.74,13226,178,3.938086396,1.9
KF-SGO-5,old_leaf,Falckenstein,2020-06-23,13.01.2021,175,June,Summer,2.9,54.39403,10.1915,92,NA,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-F06-KF-SGO-5,1183F-1443R-P10-F06-KF-SGO-5,0.930868634,0.179602049,0.01689716125,0.8610475315,0.90550209,0.975945308,0.8253540697,0.9992736079,8,15.93086854,0.003045098237,0.1419216493,16.82980537,-1.55,13855,307,4.407129468,6464
H1-SGY-1,young_leaf,Schaprode1,2020-07-14,07.10.2020,196,July,Summer,2.7,54.5145,13.13869,60,NA,NA,Salinity_Gradient,SG,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-P03-G05-H1-SGY-1,1183F-1443R-P10-G05-H1-SGY-1,0.6599400676,0.1098827803,0.1769239631,0.1458160983,0.04093230663,0.3705014637,0.02015691083,0.08103222646,8,18.11374349,0.08046634962,0.5722182815,10.75862217,-2.08,19112,265,4.182256292,2.7
KB-SGY-1,young_leaf,Badeanstalt,2020-06-23,14.12.2020,175,June,Summer,2.4,54.34957,10.14897,56,3,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-G07-KB-SGY-1,1183F-1443R-P11-G07-KB-SGY-1,0.9190311704,0.8869186885,0.3594289057,0.9988093611,0.9898999704,0.9707121362,1,1,8,NA,2.06E-05,6.34E-04,15.41676521,-2.97,45491,269,3.654720209,2.23
NM-SGY-3,young_leaf,HamburgerHallig,2020-09-05,07.12.2020,249,September,Autumn,0.2,54.59842,8.81173,NA,NA,NA,Salinity_Gradient,SG,whole_leaf,NorthSea,Germany,515F-806R-EMP2016-P03-G08-NM-SGY-3,1183F-1443R-P11-G08-NM-SGY-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5917,116,3.899612794,8.36
RO-SGY-1,young_leaf,Warnemunde,2020-06-18,15.12.2020,170,June,Summer,2,54.17952,12.10381,57,3,NA,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-G09-RO-SGY-1,1183F-1443R-P11-G09-RO-SGY-1,0.9683055729,0,0.2949406886,0.005939448041,0.9114081862,0.9695798112,0.9835110745,0.4741017395,6,13.78784081,0.03225675469,0.240994879,15.233922,-3.74,16655,160,3.362174111,0.54
V1-SGO-3,old_leaf,Vilm1,2020-07-13,16.12.2020,195,July,Summer,1.65,54.31494,13.51433,57,2,NA,Salinity_Gradient,SG,whole_leaf,Mecklenburg Bay,Germany,515F-806R-EMP2016-P03-G10-V1-SGO-3,1183F-1443R-P12-G10-V1-SGO-3,0.1072411627,0.9499739093,0.8452534982,0.9291821373,0,0,0.1547641,0.5900973459,6,19.37436846,0.01223278855,0.1917072702,7.14384079,-2.2,28021,339,4.516616011,1.65
KF-SGY-5,young_leaf,Falckenstein,2020-06-23,11.12.2020,175,June,Summer,2.9,54.39403,10.1915,94,5,NA,Salinity_Gradient,SG,whole_leaf,KielFjord,Germany,515F-806R-EMP2016-P03-H06-KF-SGY-5,1183F-1443R-P10-H06-KF-SGY-5,0.930868634,0.179602049,0.01689716125,0.8610475315,0.90550209,0.975945308,0.8253540697,0.9992736079,8,15.93086854,0.003045098237,0.1419216493,16.82980537,-1.55,72490,167,2.892698233,0.78
GH2-SGO-1,old_leaf,Klosterloch,2019-07-22,18.02.2020,203,July,Summer,2.6,54.5787,13.12525,82,5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH2-SGO-1,1183F-1443R-GH2-SGO-1,0.2163188954,0.03038162416,0.09634998025,0.03489344504,0.01033068707,0.4078981913,0.2035806767,0.0360828576,8,17.15702476,0.03005030616,0.7643322026,16.31298447,-2.65,37246,510,5.142599857,3.9
GH2-SGO-2,old_leaf,Klosterloch,2019-07-22,19.02.2020,203,July,Summer,2.6,54.5787,13.12525,53,3,3,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH2-SGO-2,1183F-1443R-GH2-SGO-2,0.2163188954,0.03038162416,0.09634998025,0.03489344504,0.01033068707,0.4078981913,0.2035806767,0.0360828576,8,17.15702476,0.03005030616,0.7643322026,16.31298447,-2.65,76563,593,5.025666909,1.15
GH2-SGO-3,old_leaf,Klosterloch,2019-07-22,19.02.2020,203,July,Summer,2.6,54.5787,13.12525,76,5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH2-SGO-3,1183F-1443R-GH2-SGO-3,0.2163188954,0.03038162416,0.09634998025,0.03489344504,0.01033068707,0.4078981913,0.2035806767,0.0360828576,8,17.15702476,0.03005030616,0.7643322026,16.31298447,-2.65,107145,468,4.016368755,7.2
GH2-SGO-4,old_leaf,Klosterloch,2019-07-22,20.02.2020,203,July,Summer,2.6,54.5787,13.12525,70,5,4,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH2-SGO-4,1183F-1443R-GH2-SGO-4,0.2163188954,0.03038162416,0.09634998025,0.03489344504,0.01033068707,0.4078981913,0.2035806767,0.0360828576,8,17.15702476,0.03005030616,0.7643322026,16.31298447,-2.65,96726,453,4.171160832,5.36
GH2-SGY-1,young_leaf,Klosterloch,2019-07-22,18.02.2020,203,July,Summer,2.6,54.5787,13.12525,82,5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH2-SGY-1,1183F-1443R-GH2-SGY-1,0.2163188954,0.03038162416,0.09634998025,0.03489344504,0.01033068707,0.4078981913,0.2035806767,0.0360828576,8,17.15702476,0.03005030616,0.7643322026,16.31298447,-2.65,54140,263,3.156628296,1.73
GH2-SGY-2,young_leaf,Klosterloch,2019-07-22,19.02.2020,203,July,Summer,2.6,54.5787,13.12525,53,3,3,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH2-SGY-2,1183F-1443R-GH2-SGY-2,0.2163188954,0.03038162416,0.09634998025,0.03489344504,0.01033068707,0.4078981913,0.2035806767,0.0360828576,8,17.15702476,0.03005030616,0.7643322026,16.31298447,-2.65,51209,301,3.64902644,0.498
GH2-SGY-3,young_leaf,Klosterloch,2019-07-22,19.02.2020,203,July,Summer,2.6,54.5787,13.12525,76,5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH2-SGY-3,1183F-1443R-GH2-SGY-3,0.2163188954,0.03038162416,0.09634998025,0.03489344504,0.01033068707,0.4078981913,0.2035806767,0.0360828576,8,17.15702476,0.03005030616,0.7643322026,16.31298447,-2.65,70963,308,3.481125507,1.15
GH2-SGY-4,young_leaf,Klosterloch,2019-07-22,20.02.2020,203,July,Summer,2.6,54.5787,13.12525,70,5,4,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH2-SGY-4,1183F-1443R-GH2-SGY-4,0.2163188954,0.03038162416,0.09634998025,0.03489344504,0.01033068707,0.4078981913,0.2035806767,0.0360828576,8,17.15702476,0.03005030616,0.7643322026,16.31298447,-2.65,101403,292,3.425168517,2.44
GH8-SGO-1,old_leaf,Rassower_Strom,2019-07-23,20.02.2020,204,July,Summer,3.4,54.56988,13.22657,85,4.5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGO-1,1183F-1443R-GH8-SGO-1,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,77899,857,5.950843958,6.9
GH8-SGO-2,old_leaf,Rassower_Strom,2019-07-23,06.02.2020,204,July,Summer,3.4,54.56988,13.22657,96,4.5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGO-2,1183F-1443R-GH8-SGO-2,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,44079,785,5.957932913,4.66
GH8-SGO-3,old_leaf,Rassower_Strom,2019-07-23,17.02.2020,204,July,Summer,3.4,54.56988,13.22657,82,5,4,Seagrass_Vibrio,SV,swabbing,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGO-3,1183F-1443R-GH8-SGO-3,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,36547,602,5.273757651,1.65
GH8-SGO-4,old_leaf,Rassower_Strom,2019-07-23,20.02.2020,204,July,Summer,3.4,54.56988,13.22657,57,4,3,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGO-4,1183F-1443R-GH8-SGO-4,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,48247,712,5.724532872,2.16
GH8-SGY-1,young_leaf,Rassower_Strom,2019-07-23,20.02.2020,204,July,Summer,3.4,54.56988,13.22657,85,4.5,5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGY-1,1183F-1443R-GH8-SGY-1,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,74890,454,3.779911951,1.59
GH8-SGY-2,young_leaf,Rassower_Strom,2019-07-23,17.02.2020,204,July,Summer,3.4,54.56988,13.22657,96,4.5,5,Seagrass_Vibrio,SV,swabbing,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGY-2,1183F-1443R-GH8-SGY-2,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,31616,359,3.645659606,0.49
GH8-SGY-3,young_leaf,Rassower_Strom,2019-07-23,06.02.2020,204,July,Summer,3.4,54.56988,13.22657,82,5,4,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGY-3,1183F-1443R-GH8-SGY-3,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,45858,472,4.179130621,5.9
GH8-SGY-4,young_leaf,Rassower_Strom,2019-07-23,20.02.2020,204,July,Summer,3.4,54.56988,13.22657,57,4,3,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH8-SGY-4,1183F-1443R-GH8-SGY-4,0.636621534,0.09733196089,0.6331667964,0.004373562666,0.6236403764,0.9144915502,0.2386168538,0.2681354211,7,17.28561851,0.007976640847,0.0891595355,13.03911304,-2.99,66678,386,3.453112909,1.92
GH9-SGO-1,old_leaf,Leuchtturm,2019-07-23,18.02.2020,204,July,Summer,3,54.58645,13.16232,43,2,3.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGO-1,1183F-1443R-GH9-SGO-1,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,6225,181,4.333706902,1.5
GH9-SGO-2,old_leaf,Leuchtturm,2019-07-23,19.02.2020,204,July,Summer,3,54.58645,13.16232,51,3.5,5.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGO-2,1183F-1443R-GH9-SGO-2,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,9049,178,4.301990586,3.64
GH9-SGO-3,old_leaf,Leuchtturm,2019-07-23,19.02.2020,204,July,Summer,3,54.58645,13.16232,36,2,4.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGO-3,1183F-1443R-GH9-SGO-3,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,5698,149,4.045067455,0.784
GH9-SGO-4,old_leaf,Leuchtturm,2019-07-23,20.02.2020,204,July,Summer,3,54.58645,13.16232,57,3,4,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGO-4,1183F-1443R-GH9-SGO-4,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,8990,181,3.931991156,1.91
GH9-SGY-1,young_leaf,Leuchtturm,2019-07-23,18.02.2020,204,July,Summer,3,54.58645,13.16232,43,2,3.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGY-1,1183F-1443R-GH9-SGY-1,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,6612,156,4.195113906,1.58
GH9-SGY-2,young_leaf,Leuchtturm,2019-07-23,19.02.2020,204,July,Summer,3,54.58645,13.16232,51,3.5,5.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGY-2,1183F-1443R-GH9-SGY-2,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,17268,131,2.910634729,0.732
GH9-SGY-3,young_leaf,Leuchtturm,2019-07-23,19.02.2020,204,July,Summer,3,54.58645,13.16232,36,2,4.5,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGY-3,1183F-1443R-GH9-SGY-3,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,20906,344,4.459450153,4.54
GH9-SGY-4,young_leaf,Leuchtturm,2019-07-23,20.02.2020,204,July,Summer,3,54.58645,13.16232,57,3,4,Seagrass_Vibrio,SV,whole_leaf,Western Pomerania Lagoon National Park,Germany,515F-806R-EMP2016-GH9-SGY-4,1183F-1443R-GH9-SGY-4,0.3461684254,3.93E-06,0.1789074275,0.03916704749,0.1473184146,0.6276371677,0.1664379342,0.1273295088,7,17.20579708,0.009215817616,0.205342415,16.31298447,-3.46,47730,196,3.604036798,2.7
GLO-SGO-1,old_leaf,Loissin,2019-06-11,18.02.2020,162,June,Summer,2.65,54.1388,13.5325,29,4,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGO-1,1183F-1443R-GLO-SGO-1,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,7313,171,4.232149891,1.85
GLO-SGO-2,old_leaf,Loissin,2019-06-11,19.02.2020,162,June,Summer,2.65,54.1388,13.5325,22,3,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGO-2,1183F-1443R-GLO-SGO-2,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,23945,245,4.341425997,1.14
GLO-SGO-3,old_leaf,Loissin,2019-06-11,19.02.2020,162,June,Summer,2.65,54.1388,13.5325,15,2.5,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGO-3,1183F-1443R-GLO-SGO-3,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,22075,233,3.986485746,1.51
GLO-SGO-4,old_leaf,Loissin,2019-06-11,20.02.2020,162,June,Summer,2.65,54.1388,13.5325,22,3,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGO-4,1183F-1443R-GLO-SGO-4,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,8875,241,4.654347853,8.92
GLO-SGY-3,young_leaf,Loissin,2019-06-11,19.02.2020,162,June,Summer,2.65,54.1388,13.5325,15,2.5,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGY-3,1183F-1443R-GLO-SGY-3,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,36345,105,2.993408612,0.478
GLO-SGY-4,young_leaf,Loissin,2019-06-11,20.02.2020,162,June,Summer,2.65,54.1388,13.5325,22,3,NA,Seagrass_Vibrio,SV,whole_leaf,Greifswald Bay,Germany,515F-806R-EMP2016-GLO-SGY-4,1183F-1443R-GLO-SGY-4,0.5744111019,0,0,0,0.9971148706,0.9948142814,0.8908047927,0.3616549396,5,16.22305603,0.003084285034,0.03844454337,7.010326862,-2.74,8269,62,2.934019974,0.104
SBJ-SGO-1,old_leaf,Bjoernoe,2019-07-27,18.02.2020,208,July,Summer,3.4,59.22,18.5508,48,4,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGO-1,1183F-1443R-SBJ-SGO-1,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,15435,255,4.532944277,5.32
SBJ-SGO-2,old_leaf,Bjoernoe,2019-07-27,19.02.2020,208,July,Summer,3.4,59.22,18.5508,43,4,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGO-2,1183F-1443R-SBJ-SGO-2,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,17129,282,4.694823356,1.37
SBJ-SGO-3,old_leaf,Bjoernoe,2019-07-27,19.02.2020,208,July,Summer,3.4,59.22,18.5508,24,2.5,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGO-3,1183F-1443R-SBJ-SGO-3,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,9565,182,4.162030676,1.71
SBJ-SGO-4,old_leaf,Bjoernoe,2019-07-27,18.02.2020,208,July,Summer,3.4,59.22,18.5508,40,3,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGO-4,1183F-1443R-SBJ-SGO-4,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,36457,383,4.668465402,2.24
SBJ-SGY-1,young_leaf,Bjoernoe,2019-07-27,18.02.2020,208,July,Summer,3.4,59.22,18.5508,48,4,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGY-1,1183F-1443R-SBJ-SGY-1,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,21896,180,3.520877957,0.798
SBJ-SGY-2,young_leaf,Bjoernoe,2019-07-27,19.02.2020,208,July,Summer,3.4,59.22,18.5508,43,4,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGY-2,1183F-1443R-SBJ-SGY-2,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,25291,280,3.973856395,0.606
SBJ-SGY-3,young_leaf,Bjoernoe,2019-07-27,19.02.2020,208,July,Summer,3.4,59.22,18.5508,24,2.5,NA,Seagrass_Vibrio,SV,whole_leaf,Stockholm Archipelago,Sweden,515F-806R-EMP2016-SBJ-SGY-3,1183F-1443R-SBJ-SGY-3,0.06816778679,0.7651680514,0.2544047584,0.8077511861,0,0,0.07926076997,0.09711469396,6,16.71099352,Inf,Inf,6.190001488,0,30115,316,4.50073153,2.56
